firstSubjectCode,secondSubjectCode,studentsSameTwoSubjects,numberStudents
EVS3244,MAT3500 CLCMTKHTT,[],0
EVS3244,MAT3506,[],0
EVS3244,MAT3507,[],0
EVS3244,MAT3509,[],0
EVS3244,MAT3514,[],0
EVS3244,MAT3517E CLCMTKHTT,[],0
EVS3244,MAT3525,[],0
EVS3244,MAT3533,[],0
EVS3244,MAT3533 CLCMTKHTT,[],0
EVS3244,MAT3535 CLCMTKHTT,[],0
EVS3244,MAT3539,[],0
EVS3244,MAT3551E CLCMTKHTT,[],0
EVS3244,MAT3554 CLCMTKHTT,[],0
EVS3244,MAT3554E CLCMTKHTT,[],0
EVS3244,MAT3562E CLCMTKHTT,[],0
EVS3244,MAT4072,[],0
EVS3244,MAT4073,[],0
EVS3244,MNS1052,[],0
EVS3244,PHI1002,"[18000061, 19000199, 19000969, 19001655, 19001741, 19002667, 19002825, 19002845, 19004028, 19004299, 19006677, 19006908, 19007154, 19007596, 19007807, 19008828]",16
EVS3244,PHY1012 TNL,[],0
EVS3244,PHY1013 TNL,[],0
EVS3244,PHY1020,"[19008806, 21007345]",2
EVS3244,PHY1020 CTĐB,[],0
EVS3244,PHY1100,"[19000199, 19000258, 19002233, 19002845, 19003146, 19004580, 19004591, 19006503, 19007155, 19007807, 19008828, 19008876, 19009927, 21003212, 21004990, 21007345, 21009376]",17
EVS3244,PHY1100E CLCCNKTMT,[],0
EVS3244,PHY1103,"[18000061, 19009244]",2
EVS3244,PHY1103 CLCCNH,[],0
EVS3244,PHY1103 CLCHD,[],0
EVS3244,PHY1103 CLCMTKHTT,[],0
EVS3244,PHY1103 QTS,[],0
EVS3244,PHY1106 QTL,[],0
EVS3244,PHY1108,[21007345],1
EVS3244,PHY1108 QTL,[],0
EVS3244,PHY1113,[21007345],1
EVS3244,PHY1113 TNL,[],0
EVS3244,PHY1161 CTĐB,[],0
EVS3244,PHY1161 TTH,[],0
EVS3244,PHY2004,[],0
EVS3244,PHY2004 QTL,[],0
EVS3244,PHY2064 TNL,[],0
EVS3244,PHY2064E QTL,[],0
EVS3244,PHY2206,[],0
EVS3244,PHY2302,[21007345],1
EVS3244,PHY2302 TNL,[],0
EVS3244,PHY2302E QTL,[],0
EVS3244,PHY2303 TNL,[],0
EVS3244,PHY2304,[],0
EVS3244,PHY2304E QTL,[],0
EVS3244,PHY2306,[19004591],1
EVS3244,PHY2306E QTL,[],0
EVS3244,PHY2310,[],0
EVS3244,PHY2500,[],0
EVS3244,PHY2502,[],0
EVS3244,PHY3163,[],0
EVS3244,PHY3163 QTL,[],0
EVS3244,PHY3167,[],0
EVS3244,PHY3301,[],0
EVS3244,PHY3302,[21007345],1
EVS3244,PHY3303,[],0
EVS3244,PHY3314,[],0
EVS3244,PHY3346 TNL,[],0
EVS3244,PHY3508,[],0
EVS3244,PHY3508 TNL,[],0
EVS3244,PHY3508E QTL,[],0
EVS3244,PHY3605E QTL,[],0
EVS3244,PHY3606,[],0
EVS3244,PHY3606 TNL,[],0
EVS3244,PHY3608,[],0
EVS3244,PHY3608 TNL,[],0
EVS3244,PHY3608E QTL,[],0
EVS3244,PHY3609,[],0
EVS3244,PHY3624,[],0
EVS3244,POL1001,"[19000199, 19000601, 19000770, 19001031, 19001064, 19001741, 19002233, 19002573, 19002845, 19003228, 19004028, 19004285, 19004591, 19004926, 19006407, 19006908, 19007155, 19007246, 19007758, 19007807, 19008828, 19008876, 19009897]",23
EVS3244,SMP1010,[],0
EVS3244,SMP1010 CLCRHM,[],0
EVS3244,SMP1012,[],0
EVS3244,SMP1055,[],0
EVS3244,SMP2052,[],0
EVS3244,SMP2053,[],0
EVS3244,SMP2054,[],0
EVS3244,SMP2401 CLCRHM,[],0
EVS3244,SMP2701,[],0
EVS3245,EVS3248,[],0
EVS3245,EVS3250,[],0
EVS3245,EVS3250 CLCKHMT,[],0
EVS3245,EVS3287,[],0
EVS3245,EVS3402 CTĐB,[],0
EVS3245,EVS3409,[],0
EVS3245,EVS3453,[],0
EVS3245,EVS3455,[],0
EVS3245,EVS4071,[18000339],1
EVS3245,EVS4071 CLCKHMT,[],0
EVS3245,EVS4073,[],0
EVS3245,EVS4073 CLCCNKTMT,[],0
EVS3245,GEO1050,[21005008],1
EVS3245,GEO2016,[],0
EVS3245,GEO2025,[],0
EVS3245,GEO2059,[],0
EVS3245,GEO2110,[],0
EVS3245,GEO2300,[],0
EVS3245,GEO2304,[],0
EVS3245,GEO2319,[],0
EVS3245,GEO2320,[],0
EVS3245,GEO2400,[],0
EVS3245,GEO2404,[],0
EVS3245,GEO3119,[],0
EVS3245,GEO3143,[],0
EVS3245,GEO3209,[],0
EVS3245,GEO3219,[],0
EVS3245,GEO3224,[],0
EVS3245,GEO3237,[],0
EVS3245,GEO3263,[],0
EVS3245,GEO3265,[],0
EVS3245,GEO3266,[],0
EVS3245,GEO3269,[],0
EVS3245,GEO3270,[],0
EVS3245,GEO3304,[],0
EVS3245,GEO3305,[],0
EVS3245,GEO3360,[],0
EVS3245,GEO3400,[],0
EVS3245,GEO3402,[],0
EVS3245,GEO3403,[],0
EVS3245,GLO2038,[],0
EVS3245,GLO2056,[],0
EVS3245,GLO2069 CLCĐC,[],0
EVS3245,GLO2093,[],0
EVS3245,GLO2099,[],0
EVS3245,GLO3122,[],0
EVS3245,GLO3158,[],0
EVS3245,GLO3196 CLCĐC,[],0
EVS3245,GLO3197 CLCĐC,[],0
EVS3245,GLO3198,[],0
EVS3245,GLO3228,[],0
EVS3245,GLO3229,[],0
EVS3245,HIS1001,"[21001788, 21002576, 21004443, 21005510, 21005524, 21006057, 21007156, 21007896, 21008602, 21008662, 21008772]",11
EVS3245,HIS1056,"[21000203, 21001513, 21001788, 21002894, 21005008, 21005510, 21007746, 21009707]",8
EVS3245,HMO2021,[],0
EVS3245,HMO2106,[],0
EVS3245,HMO2110,[],0
EVS3245,HMO2201,[],0
EVS3245,HMO3178,[],0
EVS3245,HMO3181,[],0
EVS3245,HMO3204,[],0
EVS3245,HMO3302,[],0
EVS3245,HMO3303,[],0
EVS3245,HMO3306,[],0
EVS3245,HMO3307,[],0
EVS3245,HMO3311,[],0
EVS3245,HMO3312,[],0
EVS3245,HMO3321,[],0
EVS3245,HMO3507,[],0
EVS3245,HMO3521,[],0
EVS3245,HMO3600,[],0
EVS3245,HMO3601,[],0
EVS3245,HMO3602,[],0
EVS3245,HMO3603,[],0
EVS3245,HMO3608,[],0
EVS3245,HMO3609,[],0
EVS3245,HMO3610,[],0
EVS3245,HMO3611,[],0
EVS3245,K300 TTKHMT,[],0
EVS3245,MAT1076,[21001788],1
EVS3245,MAT1090,"[16008946, 21002894]",2
EVS3245,MAT1091,[],0
EVS3245,MAT1092,"[16008946, 21000013, 21000455, 21000758, 21000826, 21000847, 21000894, 21000983, 21001338, 21001370, 21001513, 21001592, 21001788, 21001970, 21002045, 21002576, 21002894, 21003223, 21003433, 21003451, 21003874, 21003912, 21004004, 21004045, 21004159, 21004397, 21004443, 21005008, 21005055, 21005059, 21005510, 21005524, 21005950, 21006057, 21006272, 21007156, 21007390, 21007511, 21007746, 21007896, 21008602, 21008617, 21008662, 21008772, 21008932, 21009072, 21009194, 21009535, 21009707, 21009742]",50
EVS3245,MAT1092 CLCCNH,[21005008],1
EVS3245,MAT1092 CLCHD,[],0
EVS3245,MAT1092 TTH,[],0
EVS3245,MAT1101,"[18000339, 21000847, 21001513, 21002894, 21004719, 21007746, 21009742]",7
EVS3245,MAT1192,[],0
EVS3245,MAT1192 CLCCNS,[21000203],1
EVS3245,MAT1192 QTS,[],0
EVS3245,MAT1259 TNS,[],0
EVS3245,MAT1292 TNH,[],0
EVS3245,MAT1292 TNS,[],0
EVS3245,MAT2034,[],0
EVS3245,MAT2301,[21001788],1
EVS3245,MAT2303,[21001788],1
EVS3245,MAT2303 TNT,[],0
EVS3245,MAT2306,[],0
EVS3245,MAT2308,[],0
EVS3245,MAT2310,[],0
EVS3245,MAT2311,[],0
EVS3245,MAT2311 TNT,[],0
EVS3245,MAT2314,[],0
EVS3245,MAT2314 TNT,[],0
EVS3245,MAT2317 CLCMTKHTT,[],0
EVS3245,MAT2318,[],0
EVS3245,MAT2321 TNT,[],0
EVS3245,MAT2403,[],0
EVS3245,MAT2403 CLCMTKHTT,[],0
EVS3245,MAT2406,[],0
EVS3245,MAT2407,[],0
EVS3245,MAT2407 TNT,[],0
EVS3245,MAT2411E CLCMTKHTT,[],0
EVS3245,MAT2502,[],0
EVS3245,MAT2502 CLCMTKHTT,[],0
EVS3245,MAT3101 TNT,[],0
EVS3245,MAT3300,[],0
EVS3245,MAT3300 TNT,[],0
EVS3245,MAT3301,[],0
EVS3245,MAT3305,[],0
EVS3245,MAT3306,[],0
EVS3245,MAT3318 TNT,[],0
EVS3245,MAT3322 TNT,[],0
EVS3245,MAT3340 TNT,[],0
EVS3245,MAT3344,[],0
EVS3245,MAT3344 TNT,[],0
EVS3245,MAT3347,[],0
EVS3245,MAT3365,[],0
EVS3245,MAT3373,[],0
EVS3245,MAT3373E CLCMTKHTT,[],0
EVS3245,MAT3379,[],0
EVS3245,MAT3452,[],0
EVS3245,MAT3500,[],0
EVS3245,MAT3500 CLCMTKHTT,[],0
EVS3245,MAT3506,[],0
EVS3245,MAT3507,[],0
EVS3245,MAT3509,[],0
EVS3245,MAT3514,[],0
EVS3245,MAT3517E CLCMTKHTT,[],0
EVS3245,MAT3525,[],0
EVS3245,MAT3533,[],0
EVS3245,MAT3533 CLCMTKHTT,[],0
EVS3245,MAT3535 CLCMTKHTT,[],0
EVS3245,MAT3539,[],0
EVS3245,MAT3551E CLCMTKHTT,[],0
EVS3245,MAT3554 CLCMTKHTT,[],0
EVS3245,MAT3554E CLCMTKHTT,[],0
EVS3245,MAT3562E CLCMTKHTT,[],0
EVS3245,MAT4072,[],0
EVS3245,MAT4073,[],0
EVS3245,MNS1052,[],0
EVS3245,PHI1002,"[21000203, 21000847, 21000983, 21001338, 21001370, 21001788, 21001970, 21003874, 21004045, 21005510, 21006057, 21007390, 21008617, 21009194, 21009535]",15
EVS3245,PHY1012 TNL,[],0
EVS3245,PHY1013 TNL,[],0
EVS3245,PHY1020,"[21001788, 21009707]",2
EVS3245,PHY1020 CTĐB,[],0
EVS3245,PHY1100,"[18000339, 21000013, 21000455, 21000758, 21000826, 21000847, 21000894, 21000983, 21001338, 21001370, 21001513, 21001592, 21001788, 21001970, 21002045, 21002576, 21002894, 21003223, 21003433, 21003451, 21003874, 21004004, 21004045, 21004159, 21004397, 21004443, 21005055, 21005059, 21005510, 21005524, 21005950, 21006057, 21006272, 21007156, 21007390, 21007511, 21007896, 21008602, 21008617, 21008662, 21008772, 21008932, 21009072, 21009194, 21009535, 21009707, 21009742]",47
EVS3245,PHY1100E CLCCNKTMT,[],0
EVS3245,PHY1103,"[18000339, 21002894, 21009742]",3
EVS3245,PHY1103 CLCCNH,[],0
EVS3245,PHY1103 CLCHD,[],0
EVS3245,PHY1103 CLCMTKHTT,[21005008],1
EVS3245,PHY1103 QTS,[],0
EVS3245,PHY1106 QTL,[],0
EVS3245,PHY1108,[],0
EVS3245,PHY1108 QTL,[],0
EVS3245,PHY1113,[],0
EVS3245,PHY1113 TNL,[],0
EVS3245,PHY1161 CTĐB,[],0
EVS3245,PHY1161 TTH,[],0
EVS3245,PHY2004,[],0
EVS3245,PHY2004 QTL,[],0
EVS3245,PHY2064 TNL,[],0
EVS3245,PHY2064E QTL,[],0
EVS3245,PHY2206,[],0
EVS3245,PHY2302,[],0
EVS3245,PHY2302 TNL,[],0
EVS3245,PHY2302E QTL,[],0
EVS3245,PHY2303 TNL,[],0
EVS3245,PHY2304,[],0
EVS3245,PHY2304E QTL,[],0
EVS3245,PHY2306,[],0
EVS3245,PHY2306E QTL,[],0
EVS3245,PHY2310,[],0
EVS3245,PHY2500,[],0
EVS3245,PHY2502,[],0
EVS3245,PHY3163,[],0
EVS3245,PHY3163 QTL,[],0
EVS3245,PHY3167,[],0
EVS3245,PHY3301,[],0
EVS3245,PHY3302,[],0
EVS3245,PHY3303,[],0
EVS3245,PHY3314,[],0
EVS3245,PHY3346 TNL,[],0
EVS3245,PHY3508,[],0
EVS3245,PHY3508 TNL,[],0
EVS3245,PHY3508E QTL,[],0
EVS3245,PHY3605E QTL,[],0
EVS3245,PHY3606,[],0
EVS3245,PHY3606 TNL,[],0
EVS3245,PHY3608,[],0
EVS3245,PHY3608 TNL,[],0
EVS3245,PHY3608E QTL,[],0
EVS3245,PHY3609,[],0
EVS3245,PHY3624,[],0
EVS3245,POL1001,[],0
EVS3245,SMP1010,[],0
EVS3245,SMP1010 CLCRHM,[],0
EVS3245,SMP1012,[],0
EVS3245,SMP1055,[],0
EVS3245,SMP2052,[],0
EVS3245,SMP2053,[],0
EVS3245,SMP2054,[],0
EVS3245,SMP2401 CLCRHM,[],0
EVS3245,SMP2701,[],0
EVS3248,EVS3250,[],0
EVS3248,EVS3250 CLCKHMT,[],0
EVS3248,EVS3287,[],0
EVS3248,EVS3402 CTĐB,[],0
EVS3248,EVS3409,"[16001379, 19000199, 19000258, 19000601, 19000810, 19000969, 19001064, 19001687, 19001703, 19001741, 19002233, 19002425, 19002573, 19003146, 19004028, 19004299, 19004650, 19004908, 19005076, 19005115, 19006069, 19006407, 19006503, 19006677, 19007154, 19007246, 19007807, 19008828, 19008876, 19009074, 19009244, 19009897, 21001925, 21003801, 21004748]",35
EVS3248,EVS3453,[],0
EVS3248,EVS3455,[],0
EVS3248,EVS4071,[],0
EVS3248,EVS4071 CLCKHMT,[20005238],1
EVS3248,EVS4073,[],0
EVS3248,EVS4073 CLCCNKTMT,[],0
EVS3248,GEO1050,[21004748],1
EVS3248,GEO2016,[],0
EVS3248,GEO2025,[],0
EVS3248,GEO2059,[],0
EVS3248,GEO2110,[],0
EVS3248,GEO2300,[],0
EVS3248,GEO2304,[],0
EVS3248,GEO2319,[],0
EVS3248,GEO2320,[19002233],1
EVS3248,GEO2400,[],0
EVS3248,GEO2404,[],0
EVS3248,GEO3119,[],0
EVS3248,GEO3143,[],0
EVS3248,GEO3209,[],0
EVS3248,GEO3219,[],0
EVS3248,GEO3224,[],0
EVS3248,GEO3237,[],0
EVS3248,GEO3263,[],0
EVS3248,GEO3265,[19002233],1
EVS3248,GEO3266,[],0
EVS3248,GEO3269,[19002233],1
EVS3248,GEO3270,[19002233],1
EVS3248,GEO3304,[],0
EVS3248,GEO3305,[],0
EVS3248,GEO3360,[],0
EVS3248,GEO3400,[],0
EVS3248,GEO3402,[],0
EVS3248,GEO3403,[],0
EVS3248,GLO2038,[],0
EVS3248,GLO2056,[],0
EVS3248,GLO2069 CLCĐC,[],0
EVS3248,GLO2093,[],0
EVS3248,GLO2099,[],0
EVS3248,GLO3122,[],0
EVS3248,GLO3158,[],0
EVS3248,GLO3196 CLCĐC,[],0
EVS3248,GLO3197 CLCĐC,[],0
EVS3248,GLO3198,[],0
EVS3248,GLO3228,[],0
EVS3248,GLO3229,[],0
EVS3248,HIS1001,"[19000810, 19001703, 19004908, 19005076, 19006069, 19007154, 19008828]",7
EVS3248,HIS1056,"[19001741, 19004650, 19008828, 21001925, 21004748, 21007110, 21008485]",7
EVS3248,HMO2021,[],0
EVS3248,HMO2106,[],0
EVS3248,HMO2110,[],0
EVS3248,HMO2201,[],0
EVS3248,HMO3178,[],0
EVS3248,HMO3181,[],0
EVS3248,HMO3204,[],0
EVS3248,HMO3302,[],0
EVS3248,HMO3303,[],0
EVS3248,HMO3306,[],0
EVS3248,HMO3307,[],0
EVS3248,HMO3311,[],0
EVS3248,HMO3312,[],0
EVS3248,HMO3321,[],0
EVS3248,HMO3507,[],0
EVS3248,HMO3521,[],0
EVS3248,HMO3600,[],0
EVS3248,HMO3601,[],0
EVS3248,HMO3602,[],0
EVS3248,HMO3603,[],0
EVS3248,HMO3608,[],0
EVS3248,HMO3609,[],0
EVS3248,HMO3610,[],0
EVS3248,HMO3611,[],0
EVS3248,K300 TTKHMT,[],0
EVS3248,MAT1076,[],0
EVS3248,MAT1090,"[19002233, 19008828]",2
EVS3248,MAT1091,"[19007807, 21003379]",2
EVS3248,MAT1092,"[18008990, 19006069, 19006677, 19008876, 21001925, 21003379, 21004748, 21007110, 21008485]",9
EVS3248,MAT1092 CLCCNH,[21004748],1
EVS3248,MAT1092 CLCHD,[],0
EVS3248,MAT1092 TTH,[],0
EVS3248,MAT1101,"[18008990, 19000969, 19002573, 21007110, 21008485]",5
EVS3248,MAT1192,[],0
EVS3248,MAT1192 CLCCNS,[],0
EVS3248,MAT1192 QTS,[],0
EVS3248,MAT1259 TNS,[],0
EVS3248,MAT1292 TNH,[],0
EVS3248,MAT1292 TNS,[],0
EVS3248,MAT2034,[],0
EVS3248,MAT2301,[],0
EVS3248,MAT2303,[],0
EVS3248,MAT2303 TNT,[],0
EVS3248,MAT2306,[],0
EVS3248,MAT2308,[],0
EVS3248,MAT2310,[],0
EVS3248,MAT2311,[],0
EVS3248,MAT2311 TNT,[],0
EVS3248,MAT2314,[],0
EVS3248,MAT2314 TNT,[],0
EVS3248,MAT2317 CLCMTKHTT,[],0
EVS3248,MAT2318,[],0
EVS3248,MAT2321 TNT,[],0
EVS3248,MAT2403,[],0
EVS3248,MAT2403 CLCMTKHTT,[],0
EVS3248,MAT2406,[],0
EVS3248,MAT2407,[],0
EVS3248,MAT2407 TNT,[],0
EVS3248,MAT2411E CLCMTKHTT,[],0
EVS3248,MAT2502,[],0
EVS3248,MAT2502 CLCMTKHTT,[],0
EVS3248,MAT3101 TNT,[],0
EVS3248,MAT3300,[],0
EVS3248,MAT3300 TNT,[],0
EVS3248,MAT3301,[],0
EVS3248,MAT3305,[],0
EVS3248,MAT3306,[],0
EVS3248,MAT3318 TNT,[],0
EVS3248,MAT3322 TNT,[],0
EVS3248,MAT3340 TNT,[],0
EVS3248,MAT3344,[],0
EVS3248,MAT3344 TNT,[],0
EVS3248,MAT3347,[],0
EVS3248,MAT3365,[],0
EVS3248,MAT3373,[],0
EVS3248,MAT3373E CLCMTKHTT,[],0
EVS3248,MAT3379,[],0
EVS3248,MAT3452,[],0
EVS3248,MAT3500,[],0
EVS3248,MAT3500 CLCMTKHTT,[],0
EVS3248,MAT3506,[],0
EVS3248,MAT3507,[],0
EVS3248,MAT3509,[],0
EVS3248,MAT3514,[],0
EVS3248,MAT3517E CLCMTKHTT,[],0
EVS3248,MAT3525,[],0
EVS3248,MAT3533,[],0
EVS3248,MAT3533 CLCMTKHTT,[],0
EVS3248,MAT3535 CLCMTKHTT,[],0
EVS3248,MAT3539,[],0
EVS3248,MAT3551E CLCMTKHTT,[],0
EVS3248,MAT3554 CLCMTKHTT,[],0
EVS3248,MAT3554E CLCMTKHTT,[],0
EVS3248,MAT3562E CLCMTKHTT,[],0
EVS3248,MAT4072,[],0
EVS3248,MAT4073,[],0
EVS3248,MNS1052,[],0
EVS3248,PHI1002,"[19000199, 19000969, 19001741, 19002425, 19004028, 19004299, 19004908, 19006677, 19007154, 19007807, 19008828, 21007110, 21008485]",13
EVS3248,PHY1012 TNL,[],0
EVS3248,PHY1013 TNL,[],0
EVS3248,PHY1020,[],0
EVS3248,PHY1020 CTĐB,[],0
EVS3248,PHY1100,"[19000199, 19000258, 19002233, 19003146, 19006503, 19007807, 19008828, 19008876, 21007110, 21008485]",10
EVS3248,PHY1100E CLCCNKTMT,[],0
EVS3248,PHY1103,[19009244],1
EVS3248,PHY1103 CLCCNH,[],0
EVS3248,PHY1103 CLCHD,[],0
EVS3248,PHY1103 CLCMTKHTT,[21004748],1
EVS3248,PHY1103 QTS,[],0
EVS3248,PHY1106 QTL,[],0
EVS3248,PHY1108,[],0
EVS3248,PHY1108 QTL,[],0
EVS3248,PHY1113,[],0
EVS3248,PHY1113 TNL,[],0
EVS3248,PHY1161 CTĐB,[],0
EVS3248,PHY1161 TTH,[],0
EVS3248,PHY2004,[],0
EVS3248,PHY2004 QTL,[],0
EVS3248,PHY2064 TNL,[],0
EVS3248,PHY2064E QTL,[],0
EVS3248,PHY2206,[],0
EVS3248,PHY2302,[],0
EVS3248,PHY2302 TNL,[],0
EVS3248,PHY2302E QTL,[],0
EVS3248,PHY2303 TNL,[],0
EVS3248,PHY2304,[],0
EVS3248,PHY2304E QTL,[],0
EVS3248,PHY2306,[],0
EVS3248,PHY2306E QTL,[],0
EVS3248,PHY2310,[],0
EVS3248,PHY2500,[],0
EVS3248,PHY2502,[],0
EVS3248,PHY3163,[],0
EVS3248,PHY3163 QTL,[],0
EVS3248,PHY3167,[],0
EVS3248,PHY3301,[],0
EVS3248,PHY3302,[],0
EVS3248,PHY3303,[],0
EVS3248,PHY3314,[],0
EVS3248,PHY3346 TNL,[],0
EVS3248,PHY3508,[],0
EVS3248,PHY3508 TNL,[],0
EVS3248,PHY3508E QTL,[],0
EVS3248,PHY3605E QTL,[],0
EVS3248,PHY3606,[],0
EVS3248,PHY3606 TNL,[],0
EVS3248,PHY3608,[],0
EVS3248,PHY3608 TNL,[],0
EVS3248,PHY3608E QTL,[],0
EVS3248,PHY3609,[],0
EVS3248,PHY3624,[],0
EVS3248,POL1001,"[19000199, 19000601, 19001064, 19001741, 19002233, 19002573, 19004028, 19006407, 19007246, 19007807, 19008828, 19008876, 19009897]",13
EVS3248,SMP1010,[],0
EVS3248,SMP1010 CLCRHM,[],0
EVS3248,SMP1012,[],0
EVS3248,SMP1055,[],0
EVS3248,SMP2052,[],0
EVS3248,SMP2053,[],0
EVS3248,SMP2054,[],0
EVS3248,SMP2401 CLCRHM,[],0
EVS3248,SMP2701,[],0
EVS3250,EVS3250 CLCKHMT,[],0
EVS3250,EVS3287,[],0
EVS3250,EVS3402 CTĐB,[],0
EVS3250,EVS3409,[16006115],1
EVS3250,EVS3453,[16006115],1
EVS3250,EVS3455,[],0
EVS3250,EVS4071,"[17002197, 20000203, 20000758, 20000894, 20001861, 20002853, 20003223, 20003266, 20003347, 20003832, 20003874, 20004004, 20004408, 20004443, 20004990, 20005008, 20005458, 20005510, 20007053, 20007156, 20007896, 20008182, 20008496, 20008569, 20008602, 20008617, 20008662, 20008772]",28
EVS3250,EVS4071 CLCKHMT,[],0
EVS3250,EVS4073,[],0
EVS3250,EVS4073 CLCCNKTMT,[],0
EVS3250,GEO1050,[],0
EVS3250,GEO2016,[],0
EVS3250,GEO2025,[],0
EVS3250,GEO2059,[],0
EVS3250,GEO2110,[],0
EVS3250,GEO2300,[],0
EVS3250,GEO2304,[],0
EVS3250,GEO2319,[],0
EVS3250,GEO2320,[],0
EVS3250,GEO2400,[],0
EVS3250,GEO2404,[],0
EVS3250,GEO3119,[],0
EVS3250,GEO3143,[],0
EVS3250,GEO3209,[],0
EVS3250,GEO3219,[],0
EVS3250,GEO3224,[],0
EVS3250,GEO3237,[],0
EVS3250,GEO3263,[],0
EVS3250,GEO3265,[],0
EVS3250,GEO3266,[],0
EVS3250,GEO3269,[],0
EVS3250,GEO3270,[],0
EVS3250,GEO3304,[],0
EVS3250,GEO3305,[],0
EVS3250,GEO3360,[],0
EVS3250,GEO3400,[],0
EVS3250,GEO3402,[],0
EVS3250,GEO3403,[],0
EVS3250,GLO2038,[],0
EVS3250,GLO2056,[],0
EVS3250,GLO2069 CLCĐC,[],0
EVS3250,GLO2093,[],0
EVS3250,GLO2099,[],0
EVS3250,GLO3122,[],0
EVS3250,GLO3158,[],0
EVS3250,GLO3196 CLCĐC,[],0
EVS3250,GLO3197 CLCĐC,[],0
EVS3250,GLO3198,[],0
EVS3250,GLO3228,[],0
EVS3250,GLO3229,[],0
EVS3250,HIS1001,"[20000758, 20001788, 20001861, 20003347, 20003832, 20004408, 20005458, 20005510, 20007053, 20007156, 20008182, 20008496, 20008569]",13
EVS3250,HIS1056,"[20000894, 20005008, 20007053]",3
EVS3250,HMO2021,[],0
EVS3250,HMO2106,[],0
EVS3250,HMO2110,[],0
EVS3250,HMO2201,[],0
EVS3250,HMO3178,[],0
EVS3250,HMO3181,[],0
EVS3250,HMO3204,[],0
EVS3250,HMO3302,[],0
EVS3250,HMO3303,[],0
EVS3250,HMO3306,[],0
EVS3250,HMO3307,[],0
EVS3250,HMO3311,[],0
EVS3250,HMO3312,[],0
EVS3250,HMO3321,[],0
EVS3250,HMO3507,[],0
EVS3250,HMO3521,[],0
EVS3250,HMO3600,[],0
EVS3250,HMO3601,[],0
EVS3250,HMO3602,[],0
EVS3250,HMO3603,[],0
EVS3250,HMO3608,[],0
EVS3250,HMO3609,[],0
EVS3250,HMO3610,[],0
EVS3250,HMO3611,[],0
EVS3250,K300 TTKHMT,[],0
EVS3250,MAT1076,[],0
EVS3250,MAT1090,[],0
EVS3250,MAT1091,"[16006115, 18006876, 20000203, 20000894, 20007053]",5
EVS3250,MAT1092,[],0
EVS3250,MAT1092 CLCCNH,[],0
EVS3250,MAT1092 CLCHD,[],0
EVS3250,MAT1092 TTH,[],0
EVS3250,MAT1101,"[16006115, 20004443, 20008182, 20008602]",4
EVS3250,MAT1192,[],0
EVS3250,MAT1192 CLCCNS,[],0
EVS3250,MAT1192 QTS,[],0
EVS3250,MAT1259 TNS,[],0
EVS3250,MAT1292 TNH,[],0
EVS3250,MAT1292 TNS,[],0
EVS3250,MAT2034,[],0
EVS3250,MAT2301,[],0
EVS3250,MAT2303,[],0
EVS3250,MAT2303 TNT,[],0
EVS3250,MAT2306,[],0
EVS3250,MAT2308,[],0
EVS3250,MAT2310,[],0
EVS3250,MAT2311,[],0
EVS3250,MAT2311 TNT,[],0
EVS3250,MAT2314,[],0
EVS3250,MAT2314 TNT,[],0
EVS3250,MAT2317 CLCMTKHTT,[],0
EVS3250,MAT2318,[],0
EVS3250,MAT2321 TNT,[],0
EVS3250,MAT2403,[],0
EVS3250,MAT2403 CLCMTKHTT,[],0
EVS3250,MAT2406,[],0
EVS3250,MAT2407,[],0
EVS3250,MAT2407 TNT,[],0
EVS3250,MAT2411E CLCMTKHTT,[],0
EVS3250,MAT2502,[],0
EVS3250,MAT2502 CLCMTKHTT,[],0
EVS3250,MAT3101 TNT,[],0
EVS3250,MAT3300,[],0
EVS3250,MAT3300 TNT,[],0
EVS3250,MAT3301,[],0
EVS3250,MAT3305,[],0
EVS3250,MAT3306,[],0
EVS3250,MAT3318 TNT,[],0
EVS3250,MAT3322 TNT,[],0
EVS3250,MAT3340 TNT,[],0
EVS3250,MAT3344,[],0
EVS3250,MAT3344 TNT,[],0
EVS3250,MAT3347,[],0
EVS3250,MAT3365,[],0
EVS3250,MAT3373,[],0
EVS3250,MAT3373E CLCMTKHTT,[],0
EVS3250,MAT3379,[],0
EVS3250,MAT3452,[],0
EVS3250,MAT3500,[],0
EVS3250,MAT3500 CLCMTKHTT,[],0
EVS3250,MAT3506,[],0
EVS3250,MAT3507,[],0
EVS3250,MAT3509,[],0
EVS3250,MAT3514,[],0
EVS3250,MAT3517E CLCMTKHTT,[],0
EVS3250,MAT3525,[],0
EVS3250,MAT3533,[],0
EVS3250,MAT3533 CLCMTKHTT,[],0
EVS3250,MAT3535 CLCMTKHTT,[],0
EVS3250,MAT3539,[],0
EVS3250,MAT3551E CLCMTKHTT,[],0
EVS3250,MAT3554 CLCMTKHTT,[],0
EVS3250,MAT3554E CLCMTKHTT,[],0
EVS3250,MAT3562E CLCMTKHTT,[],0
EVS3250,MAT4072,[],0
EVS3250,MAT4073,[],0
EVS3250,MNS1052,[],0
EVS3250,PHI1002,"[16006115, 20001788, 20002853, 20003223, 20003874, 20007896, 20008617, 20008662, 20008772]",9
EVS3250,PHY1012 TNL,[],0
EVS3250,PHY1013 TNL,[],0
EVS3250,PHY1020,[],0
EVS3250,PHY1020 CTĐB,[],0
EVS3250,PHY1100,[20008617],1
